GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflict,Temporal Conflict,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
117,10182024020446533,-0.6055244,2.947425,-6.783142,-0.6046228,2.814397,-6.739617,-0.6019965,2.403644,-6.623051,-0.5993961,1.840001,-6.484188,-0.6046228,2.814397,-6.739617,-0.6046228,2.814397,-6.739617,-0.5993961,1.840001,-6.484188,-0.5993961,1.840001,-6.484188,-0.2757031,2.696445,-6.675544,-0.1857018,2.241926,-6.531163,-0.1543913,1.753226,-6.505498,-0.1782464,1.621927,-6.516284,-0.1543913,1.753226,-6.505498,-0.9228143,2.705295,-6.727999,-1.028055,2.242282,-6.619333,-1.090636,1.758934,-6.622235,-1.112492,1.618576,-6.634516,-1.090636,1.758934,-6.622235,-0.4671442,1.844039,-6.530597,-0.4149982,1.224162,-6.370692,-0.4101489,0.5067506,-6.138545,-0.7294906,1.840376,-6.55233,-0.7694953,1.219212,-6.400061,-0.7765367,0.5016338,-6.168898,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,174.4885442,174.9100908,163.8944698,165.715201,-0.2570777,-0.2621945,1.541591552
118,10182024020446860,-0.6842718,2.953919,-6.739614,-0.6813841,2.820721,-6.697899,-0.6720088,2.409668,-6.586002,-0.6588663,1.846005,-6.451896,-0.6813841,2.820721,-6.697899,-0.6813841,2.820721,-6.697899,-0.6588663,1.846005,-6.451896,-0.6588663,1.846005,-6.451896,-0.3507308,2.707534,-6.621669,-0.2607739,2.250467,-6.482855,-0.2248705,1.761939,-6.49933,-0.2519841,1.62937,-6.511189,-0.2248705,1.761939,-6.49933,-1.001796,2.705992,-6.692959,-1.097316,2.239165,-6.594646,-1.147762,1.754836,-6.603794,-1.163797,1.617188,-6.621655,-1.147762,1.754836,-6.603794,-0.5255425,1.851931,-6.49543,-0.4742241,1.231023,-6.338319,-0.4725184,0.5078123,-6.119762,-0.7879308,1.844189,-6.522843,-0.8043427,1.221283,-6.372808,-0.7818975,0.4986839,-6.152085,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,174.8383883,175.3208773,160.2565129,166.0961938,-0.256016,-0.2651444,1.544112078
119,10182024020447167,-0.8396689,2.992788,-6.485013,-0.835979,2.859447,-6.44445,-0.8241569,2.44803,-6.335695,-0.807996,1.883922,-6.205416,-0.835979,2.859447,-6.44445,-0.835979,2.859447,-6.44445,-0.807996,1.883922,-6.205416,-0.807996,1.883922,-6.205416,-0.5032955,2.747298,-6.365016,-0.4149944,2.289443,-6.227088,-0.3779873,1.801431,-6.24666,-0.4003375,1.668503,-6.258352,-0.3779873,1.801431,-6.24666,-1.158423,2.741949,-6.441186,-1.250405,2.272934,-6.347414,-1.304743,1.788311,-6.359239,-1.315963,1.650115,-6.376777,-1.304743,1.788311,-6.359239,-0.6740615,1.890567,-6.247953,-0.6265574,1.268999,-6.091143,-0.6356007,0.5446243,-5.874239,-0.9366969,1.881324,-6.277243,-0.9438484,1.257834,-6.126528,-0.9046227,0.535157,-5.904241,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,174.4744844,174.9682415,160.1386984,166.6654587,-0.219204,-0.2286713,1.546005353
120,10182024020447492,-0.863717,2.993259,-6.479158,-0.8593274,2.860121,-6.438433,-0.8471759,2.448974,-6.329198,-0.8331965,1.887168,-6.190238,-0.8593274,2.860121,-6.438433,-0.8593274,2.860121,-6.438433,-0.8331965,1.887168,-6.190238,-0.8331965,1.887168,-6.190238,-0.5266767,2.750317,-6.355788,-0.4369958,2.292702,-6.217424,-0.3975224,1.805207,-6.244115,-0.4164805,1.672126,-6.260691,-0.3975224,1.805207,-6.244115,-1.18173,2.741252,-6.436451,-1.271725,2.27114,-6.344263,-1.324535,1.786452,-6.356418,-1.331791,1.648296,-6.373281,-1.324535,1.786452,-6.356418,-0.6994659,1.895156,-6.229826,-0.658428,1.270378,-6.08472,-0.6841094,0.5452207,-5.869075,-0.9611101,1.883244,-6.264669,-0.9590071,1.256694,-6.124749,-0.9082218,0.535018,-5.89892,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,173.4002695,173.9800956,159.3396092,166.8421001,-0.2186076,-0.2288103,1.547919441
121,10182024020447832,-0.8874277,2.959589,-6.46567,-0.88208,2.830696,-6.40967,-0.8677968,2.433195,-6.232156,-0.8422918,1.904865,-5.98472,-0.88208,2.830696,-6.40967,-0.88208,2.830696,-6.40967,-0.8422918,1.904865,-5.98472,-0.8422918,1.904865,-5.98472,-0.5548558,2.750427,-6.321146,-0.4504614,2.331138,-6.096651,-0.3585052,1.898975,-5.896465,-0.3403932,1.774341,-5.82064,-0.3585052,1.898975,-5.896465,-1.199198,2.720934,-6.408189,-1.28896,2.259085,-6.261279,-1.315551,1.772775,-6.222249,-1.314562,1.629812,-6.207551,-1.315551,1.772775,-6.222249,-0.7091826,1.91719,-6.027328,-0.5869025,1.280672,-5.984277,-0.5355889,0.5487185,-5.819158,-0.9699274,1.895726,-6.05617,-0.9693289,1.249192,-6.026579,-0.9131534,0.5176381,-5.860922,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,168.8221099,169.0231307,176.4471028,165.0937692,-0.2151098,-0.2461902,1.545946054
122,10182024020448173,-0.8324805,2.846328,-6.489808,-0.830685,2.722127,-6.388562,-0.8192831,2.334733,-6.101515,-0.8005548,1.808359,-5.72106,-0.830685,2.722127,-6.388562,-0.830685,2.722127,-6.388562,-0.8005548,1.808359,-5.72106,-0.8005548,1.808359,-5.72106,-0.5185852,2.582156,-6.207707,-0.3763038,2.270322,-5.883313,-0.2838911,1.895413,-5.597784,-0.2751878,1.792988,-5.514044,-0.2838911,1.895413,-5.597784,-1.130791,2.563745,-6.267412,-1.225837,2.169361,-6.00501,-1.262125,1.721572,-5.811747,-1.276906,1.574209,-5.741818,-1.262125,1.721572,-5.811747,-0.6626072,1.819953,-5.764338,-0.5084087,1.177624,-5.869373,-0.3943946,0.3071208,-5.736001,-0.9345384,1.802619,-5.792015,-0.9445809,1.149821,-5.913766,-0.91579,0.273885,-5.789068,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,161.3323064,161.137035,169.2824841,167.585517,-0.4567075,-0.4899433,1.701928683
123,10182024020448509,-0.7790135,2.815396,-6.355098,-0.7821339,2.685903,-6.268915,-0.7898396,2.29311,-6.015223,-0.7883011,1.772377,-5.645304,-0.7821339,2.685903,-6.268915,-0.7821339,2.685903,-6.268915,-0.7883011,1.772377,-5.645304,-0.7883011,1.772377,-5.645304,-0.4691443,2.536865,-6.070377,-0.347987,2.209778,-5.770965,-0.2629522,1.830575,-5.495827,-0.2545937,1.716789,-5.43611,-0.2629522,1.830575,-5.495827,-1.089224,2.539712,-6.130181,-1.185166,2.170881,-5.845936,-1.238546,1.724926,-5.65882,-1.248834,1.592948,-5.620896,-1.238546,1.724926,-5.65882,-0.6469654,1.780656,-5.691275,-0.5335312,1.133743,-5.894747,-0.4993551,0.3751565,-5.743169,-0.9260106,1.770511,-5.713435,-0.9399171,1.118968,-5.927021,-0.9164287,0.3599927,-5.776292,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,150.5835263,150.4782102,171.9264922,164.3875335,-0.3886718,-0.4038356,1.613606222
124,10182024020448852,-0.7573561,2.860797,-6.166307,-0.7597284,2.726876,-6.093451,-0.7681818,2.316937,-5.886804,-0.7806289,1.762152,-5.59923,-0.7597284,2.726876,-6.093451,-0.7597284,2.726876,-6.093451,-0.7806289,1.762152,-5.59923,-0.7806289,1.762152,-5.59923,-0.4386467,2.565773,-5.889031,-0.2977229,2.211535,-5.618083,-0.2495614,1.778093,-5.452147,-0.2490274,1.674186,-5.434031,-0.2495614,1.778093,-5.452147,-1.0765,2.581028,-5.934701,-1.176386,2.187018,-5.702649,-1.229757,1.726398,-5.583106,-1.234028,1.627309,-5.589448,-1.229757,1.726398,-5.583106,-0.6222734,1.770773,-5.641581,-0.5224866,1.278649,-6.031435,-0.5186629,0.5330515,-6.03302,-0.9331826,1.76491,-5.669556,-0.9371245,1.27083,-6.068744,-0.9064935,0.5257376,-6.067916,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,140.9164352,140.9159205,160.1613057,163.1956642,-0.2307768,-0.2380907,1.548930175
125,10182024020449179,-0.7467124,2.882986,-6.029936,-0.7475677,2.748375,-5.96971,-0.7521182,2.333999,-5.797945,-0.7425806,1.764913,-5.586306,-0.7475677,2.748375,-5.96971,-0.7475677,2.748375,-5.96971,-0.7425806,1.764913,-5.586306,-0.7425806,1.764913,-5.586306,-0.42129,2.588315,-5.776782,-0.2503738,2.225399,-5.526275,-0.2367545,1.776649,-5.434747,-0.2480531,1.681443,-5.440286,-0.2367545,1.776649,-5.434747,-1.070248,2.611001,-5.789128,-1.173632,2.191558,-5.596307,-1.228001,1.725878,-5.556769,-1.228523,1.637221,-5.597198,-1.228001,1.725878,-5.556769,-0.5914692,1.76901,-5.61927,-0.396706,1.58923,-6.300048,-0.2090553,1.067763,-6.963802,-0.889961,1.76925,-5.664974,-0.8723218,1.589611,-6.372872,-0.8187057,1.068252,-7.057149,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,157.1561532,156.8548731,150.2381646,159.5597308,0.3039347,0.3044237,1.759597326
126,10182024020449501,-0.744584,2.877717,-5.953932,-0.7413192,2.745689,-5.905863,-0.735115,2.332097,-5.762653,-0.6937089,1.761582,-5.61416,-0.7413192,2.745689,-5.905863,-0.7413192,2.745689,-5.905863,-0.6937089,1.761582,-5.61416,-0.6937089,1.761582,-5.61416,-0.41083,2.589125,-5.706095,-0.214729,2.232005,-5.459041,-0.2189251,1.812795,-5.422766,-0.2464058,1.703667,-5.441628,-0.2189251,1.812795,-5.422766,-1.071297,2.618908,-5.710052,-1.177353,2.190018,-5.528843,-1.233963,1.732291,-5.550824,-1.229175,1.645169,-5.60474,-1.233963,1.732291,-5.550824,-0.5504927,1.763135,-5.648356,-0.3066391,1.608341,-6.332269,-0.1145513,1.121951,-6.867339,-0.8385761,1.767716,-5.691534,-0.8674718,1.61726,-6.416327,-0.8276839,1.133293,-6.974224,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,151.4855047,150.3169371,141.9315475,154.0940535,0.3581227,0.3694647,1.644790556
127,10182024020449812,-0.7425351,2.883827,-5.905538,-0.7377288,2.750289,-5.864188,-0.7267243,2.335145,-5.740913,-0.68809,1.767546,-5.61446,-0.7377288,2.750289,-5.864188,-0.7377288,2.750289,-5.864188,-0.68809,1.767546,-5.61446,-0.68809,1.767546,-5.61446,-0.4036788,2.595298,-5.656901,-0.2035786,2.234546,-5.418611,-0.2134947,1.827846,-5.415534,-0.2464981,1.717674,-5.440918,-0.2134947,1.827846,-5.415534,-1.071539,2.625075,-5.667864,-1.179641,2.189619,-5.499162,-1.235047,1.740106,-5.552211,-1.229296,1.652368,-5.608555,-1.235047,1.740106,-5.552211,-0.5445953,1.764694,-5.654332,-0.3635889,1.209576,-6.05475,-0.2466463,0.5302279,-5.736012,-0.8331462,1.778616,-5.685884,-0.8436759,1.232739,-6.107247,-0.8942598,0.5614744,-5.806827,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,120.2229913,118.216891,138.6365509,151.8796776,-0.2336004,-0.2023539,1.616413896
128,10182024020450167,-0.744488,2.89231,-5.892975,-0.7389527,2.757206,-5.851148,-0.7249347,2.341962,-5.735669,-0.6963446,1.777717,-5.61067,-0.7389527,2.757206,-5.851148,-0.7389527,2.757206,-5.851148,-0.6963446,1.777717,-5.61067,-0.6963446,1.777717,-5.61067,-0.4045032,2.607615,-5.643846,-0.2298366,2.233597,-5.421752,-0.2154956,1.83317,-5.414828,-0.2479054,1.722207,-5.442736,-0.2154956,1.83317,-5.414828,-1.079171,2.629388,-5.67517,-1.184598,2.189163,-5.512801,-1.235838,1.741991,-5.560534,-1.229741,1.653403,-5.613404,-1.235838,1.741991,-5.560534,-0.5537775,1.772156,-5.656753,-0.4198974,1.226302,-6.050625,-0.3170382,0.5117764,-6.112757,-0.8387736,1.790194,-5.677326,-0.866474,1.254565,-6.082863,-0.8771093,0.5472232,-6.153188,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,149.4563063,148.5252623,144.9649674,153.3272577,-0.2520519,-0.2166051,1.560798944
129,10182024020450486,-0.7718256,2.8958,-5.916977,-0.7610328,2.770761,-5.896794,-0.7321569,2.375076,-5.836821,-0.672981,1.821366,-5.807035,-0.7610328,2.770761,-5.896794,-0.7610328,2.770761,-5.896794,-0.672981,1.821366,-5.807035,-0.672981,1.821366,-5.807035,-0.4272247,2.659368,-5.745563,-0.3057112,2.24555,-5.543484,-0.2341075,1.823372,-5.43806,-0.2526679,1.701526,-5.458395,-0.2341075,1.823372,-5.43806,-1.09906,2.639667,-5.78432,-1.179266,2.196956,-5.611243,-1.234261,1.73621,-5.5795,-1.228533,1.629947,-5.632468,-1.234261,1.73621,-5.5795,-0.5341519,1.826048,-5.852725,-0.3556379,1.665876,-6.570493,-0.1634416,1.169953,-7.184844,-0.8114356,1.821945,-5.875872,-0.8309733,1.658842,-6.610171,-0.8142352,1.160322,-7.239169,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,154.4259726,153.9880126,167.0661934,162.5448283,0.4061247,0.3964937,1.715599777
130,10182024020450804,-0.7709793,2.875686,-5.913515,-0.7548252,2.752886,-5.911959,-0.7039404,2.36834,-5.927114,-0.630711,1.844309,-5.977714,-0.7548252,2.752886,-5.911959,-0.7548252,2.752886,-5.911959,-0.630711,1.844309,-5.977714,-0.630711,1.844309,-5.977714,-0.4180292,2.672308,-5.815279,-0.3148019,2.254432,-5.600171,-0.2446933,1.822455,-5.458836,-0.253508,1.696027,-5.464573,-0.2446933,1.822455,-5.458836,-1.089511,2.642334,-5.872288,-1.171752,2.203264,-5.692366,-1.233593,1.733329,-5.600136,-1.234405,1.618561,-5.642645,-1.233593,1.733329,-5.600136,-0.494835,1.848455,-6.019897,-0.2182646,1.89625,-6.706075,-0.002827883,1.507764,-7.208984,-0.7674649,1.845207,-6.050579,-0.863481,1.888562,-6.778689,-0.8503487,1.497666,-7.304367,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,140.909043,139.1350554,170.3333873,168.6741498,0.7439357,0.7338377,1.554702531
131,10182024020451126,-0.7592998,2.861517,-5.955605,-0.7443818,2.738358,-5.95425,-0.6947354,2.360112,-5.974819,-0.631041,1.836945,-6.027801,-0.7443818,2.738358,-5.95425,-0.7443818,2.738358,-5.95425,-0.631041,1.836945,-6.027801,-0.631041,1.836945,-6.027801,-0.4069301,2.667376,-5.871078,-0.3119479,2.254058,-5.645756,-0.2503916,1.821633,-5.473822,-0.2537444,1.692248,-5.469414,-0.2503916,1.821633,-5.473822,-1.078845,2.638776,-5.929423,-1.164158,2.204041,-5.741977,-1.231304,1.734969,-5.62169,-1.236662,1.608718,-5.650078,-1.231304,1.734969,-5.62169,-0.4950891,1.841114,-6.068938,-0.1745714,1.546148,-6.656725,0.05779225,0.947337,-7.062871,-0.7679473,1.837892,-6.101476,-0.848969,1.538185,-6.737145,-0.8416083,0.9367164,-7.170121,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,151.7675244,150.1827551,172.1588038,170.8707115,0.1835087,0.1728881,1.633643433
132,10182024020451474,-0.7562129,2.854712,-5.996625,-0.74414,2.73078,-5.987886,-0.7059383,2.35167,-5.994651,-0.6848644,1.822496,-5.992908,-0.74414,2.73078,-5.987886,-0.74414,2.73078,-5.987886,-0.6848644,1.822496,-5.992908,-0.6848644,1.822496,-5.992908,-0.4044093,2.663095,-5.909832,-0.3072951,2.250885,-5.686891,-0.252257,1.825412,-5.49392,-0.2458445,1.731618,-5.474921,-0.252257,1.825412,-5.49392,-1.075187,2.636579,-5.960737,-1.155967,2.203768,-5.768107,-1.234078,1.837151,-5.648404,-1.277471,1.772733,-5.614331,-1.234078,1.837151,-5.648404,-0.5405472,1.82624,-6.042053,-0.252155,1.557549,-6.62074,-0.02758336,1.085595,-7.13765,-0.8287702,1.824513,-6.056295,-1.032305,1.552875,-6.65929,-1.167133,1.078769,-7.193959,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,162.4367729,162.0214128,173.6325819,173.9259441,0.3217667,0.3149407,1.58777335
133,10182024020451784,-0.7527565,2.853264,-6.004142,-0.7424555,2.729467,-5.994224,-0.7140627,2.351743,-5.982965,-0.6938186,1.828813,-5.967491,-0.7424555,2.729467,-5.994224,-0.7424555,2.729467,-5.994224,-0.6938186,1.828813,-5.967491,-0.6938186,1.828813,-5.967491,-0.403762,2.662908,-5.926471,-0.2868958,2.262022,-5.698812,-0.2547171,1.836345,-5.508141,-0.2385714,1.763505,-5.475348,-0.2547171,1.836345,-5.508141,-1.066291,2.636991,-5.964431,-1.140606,2.204135,-5.770876,-1.244098,1.885087,-5.665232,-1.299608,1.78491,-5.624553,-1.244098,1.885087,-5.665232,-0.5480264,1.833002,-6.021502,-0.2194975,1.744225,-6.635661,0.06136626,1.345647,-7.2616,-0.8387104,1.829953,-6.026712,-1.138002,1.734593,-6.652123,-1.365838,1.330679,-7.287181,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,156.8063725,156.2877009,168.3959493,170.0538486,0.5818187,0.5668507,1.651114945
134,10182024020452112,-0.7482589,2.856136,-5.997839,-0.739675,2.732698,-5.986154,-0.7155239,2.355606,-5.963628,-0.6900601,1.836935,-5.941968,-0.739675,2.732698,-5.986154,-0.739675,2.732698,-5.986154,-0.6900601,1.836935,-5.941968,-0.6900601,1.836935,-5.941968,-0.4040281,2.667756,-5.919698,-0.2776258,2.268824,-5.69457,-0.257937,1.838932,-5.511646,-0.2393971,1.739517,-5.474359,-0.257937,1.838932,-5.511646,-1.057542,2.6391,-5.952502,-1.130747,2.204537,-5.764937,-1.259233,1.866284,-5.631707,-1.300771,1.818649,-5.604486,-1.259233,1.866284,-5.631707,-0.5440483,1.843073,-5.995656,-0.2069051,1.633898,-6.567255,0.1166893,1.006837,-6.897818,-0.835346,1.836015,-6.002067,-1.125174,1.611651,-6.587464,-1.371289,0.9707875,-6.930565,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,142.3380795,141.6975045,165.544049,169.1784834,0.2430087,0.2069592,1.630720296
135,10182024020452450,-0.7481301,2.862216,-5.991999,-0.7408313,2.738398,-5.978795,-0.7200039,2.359429,-5.950809,-0.6944579,1.839871,-5.925633,-0.7408313,2.738398,-5.978795,-0.7408313,2.738398,-5.978795,-0.6944579,1.839871,-5.925633,-0.6944579,1.839871,-5.925633,-0.4045231,2.672488,-5.901754,-0.2800192,2.269306,-5.682178,-0.2582477,1.838979,-5.508859,-0.2434981,1.733263,-5.475163,-0.2582477,1.838979,-5.508859,-1.056836,2.640801,-5.944555,-1.128525,2.205115,-5.759434,-1.248774,1.793234,-5.628551,-1.270404,1.68706,-5.640393,-1.248774,1.793234,-5.628551,-0.5506477,1.844126,-5.976597,-0.2894751,1.484421,-6.528526,-0.1880364,0.8782425,-6.744833,-0.8382429,1.839965,-5.987415,-1.018417,1.473875,-6.555946,-1.042335,0.8658826,-6.776969,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,142.0127754,141.0975184,165.9041299,171.2888114,0.1144142,0.1020543,1.512871227
136,10182024020452815,-0.7553049,2.890998,-6.019288,-0.747271,2.762636,-5.999808,-0.7243451,2.366749,-5.950615,-0.6976811,1.840113,-5.91602,-0.747271,2.762636,-5.999808,-0.747271,2.762636,-5.999808,-0.6976811,1.840113,-5.91602,-0.6976811,1.840113,-5.91602,-0.4056644,2.674004,-5.887068,-0.2906108,2.265114,-5.668996,-0.2535508,1.831634,-5.502482,-0.2464403,1.728663,-5.472885,-0.2535508,1.831634,-5.502482,-1.061616,2.641546,-5.941171,-1.136258,2.205666,-5.756257,-1.252964,1.786945,-5.622016,-1.27489,1.726301,-5.621785,-1.252964,1.786945,-5.622016,-0.5550677,1.842715,-5.963102,-0.3988794,1.777478,-6.663663,-0.3209578,1.41039,-7.106753,-0.8402227,1.841291,-5.980352,-0.9019535,1.774967,-6.694097,-0.8888245,1.407555,-7.141107,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,145.8996321,145.3620991,168.3205694,172.198547,0.6465617,0.6437267,1.454640125
137,10182024020453131,-0.7581855,2.93905,-6.078587,-0.7481687,2.801161,-6.041552,-0.721765,2.376968,-5.948158,-0.6763956,1.829432,-5.829467,-0.7481687,2.801161,-6.041552,-0.7481687,2.801161,-6.041552,-0.6763956,1.829432,-5.829467,-0.6763956,1.829432,-5.829467,-0.4045993,2.674464,-5.869638,-0.2953434,2.26328,-5.652722,-0.2504715,1.833397,-5.497657,-0.2472075,1.728498,-5.471313,-0.2504715,1.833397,-5.497657,-1.06474,2.640398,-5.93794,-1.143296,2.204518,-5.752263,-1.241042,1.757032,-5.6259,-1.245963,1.632741,-5.64162,-1.241042,1.757032,-5.6259,-0.5327614,1.835207,-5.868796,-0.271328,1.465677,-6.388646,-0.01326776,0.841162,-6.654677,-0.8199056,1.828946,-5.90373,-0.8788527,1.452429,-6.462558,-0.9447469,0.8208504,-6.768003,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,150.6987729,149.9042933,169.0513156,172.4132445,0.0773337,0.0570221,1.56455389
