GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflicts,Temporal Conflicts,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,TotalReach,LeftArmLength,RightArmLength,Total_Reach,Bubble_generators,Skeleton_positions,Total_reach
101,10182024020004166,-0.9257821,3.389896,-5.739505,-0.9245838,3.265192,-5.741907,-0.9210248,2.882375,-5.760123,-0.9176776,2.370203,-5.779648,-0.9245838,3.265192,-5.741907,-0.9245838,3.265192,-5.741907,-0.9176776,2.370203,-5.779648,-0.9176776,2.370203,-5.779648,-0.5890551,3.171009,-5.663074,-0.425148,2.754905,-5.509467,-0.4081922,2.336337,-5.574411,-0.4094585,2.229933,-5.594892,-0.4081922,2.336337,-5.574411,-1.259421,3.162747,-5.73211,-1.354533,2.700041,-5.663592,-1.400921,2.307211,-5.747622,-1.412045,2.207756,-5.786055,-1.400921,2.307211,-5.747622,-0.7821746,2.369328,-5.817529,-0.62147,1.782368,-6.159087,-0.6299655,1.010289,-6.225398,-1.046199,2.374508,-5.855532,-1.093033,1.79162,-6.226962,-1.06454,1.018816,-6.287949,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,151.3188069,151.3899244,146.4038007,159.1801907,0.2464607,0.2549877,1.61780102,0.8817099544,0.8967825355,1.61780102,,,1.61780102
102,10182024020004300,-0.9211304,3.382601,-5.592683,-0.919871,3.259626,-5.604934,-0.915765,2.881959,-5.654619,-0.9125385,2.369049,-5.728886,-0.919871,3.259626,-5.604934,-0.919871,3.259626,-5.604934,-0.9125385,2.369049,-5.728886,-0.9125385,2.369049,-5.728886,-0.5853182,3.159575,-5.53793,-0.4132147,2.729026,-5.422718,-0.4020722,2.332111,-5.534335,-0.4059286,2.23659,-5.567285,-0.4020722,2.332111,-5.534335,-1.253382,3.15247,-5.595561,-1.355532,2.681089,-5.56789,-1.405627,2.312094,-5.699812,-1.417439,2.212697,-5.767914,-1.405627,2.312094,-5.699812,-0.774583,2.365154,-5.770809,-0.5741243,1.971818,-6.318563,-0.5732859,1.371769,-6.559623,-1.04404,2.376693,-5.800212,-1.117773,1.995099,-6.377885,-1.076471,1.393317,-6.61453,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,144.0387984,143.6379944,144.2593836,156.7843968,0.6079407,0.6294887,1.494411187,0.8781725124,0.8902327069,1.494411187,,,1.494411187
103,10182024020004539,-0.9062601,3.378885,-5.483747,-0.9061627,3.2572,-5.502313,-0.9038533,2.883927,-5.572585,-0.9000372,2.374219,-5.677701,-0.9061627,3.2572,-5.502313,-0.9061627,3.2572,-5.502313,-0.9000372,2.374219,-5.677701,-0.9000372,2.374219,-5.677701,-0.5691939,3.149165,-5.446073,-0.3952467,2.704368,-5.362944,-0.3956298,2.331277,-5.504593,-0.403363,2.251092,-5.545172,-0.3956298,2.331277,-5.504593,-1.234972,3.144714,-5.486152,-1.340105,2.703734,-5.470554,-1.428717,2.341732,-5.647758,-1.441323,2.286798,-5.801514,-1.428717,2.341732,-5.647758,-0.7587214,2.369534,-5.720891,-0.5277306,2.389002,-6.413061,-0.521786,1.890246,-6.777606,-1.035353,2.382434,-5.74831,-1.109817,2.416145,-6.470757,-1.05348,1.915039,-6.830306,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,122.7539571,122.008269,142.8038659,152.5975214,1.1264177,1.1512107,1.499227,0.8662800677,0.883856589,1.499227,,,1.499227
104,10182024020004740,-0.8822913,3.375144,-5.438631,-0.8839149,3.254037,-5.452721,-0.8831018,2.882274,-5.518101,-0.8528255,2.370781,-5.595278,-0.8839149,3.254037,-5.452721,-0.8839149,3.254037,-5.452721,-0.8528255,2.370781,-5.595278,-0.8528255,2.370781,-5.595278,-0.5468496,3.139963,-5.404687,-0.3748707,2.68732,-5.337921,-0.3886263,2.33482,-5.490829,-0.4012573,2.260128,-5.53236,-0.3886263,2.33482,-5.490829,-1.210201,3.138486,-5.437214,-1.297862,2.764356,-5.416852,-1.401255,2.449991,-5.633354,-1.36463,2.51445,-5.808949,-1.401255,2.449991,-5.633354,-0.7066934,2.374687,-5.627268,-0.3854661,2.667941,-6.253829,-0.2822064,2.198061,-6.626439,-0.9939463,2.371464,-5.676081,-1.090342,2.660032,-6.373609,-1.03198,2.189648,-6.753848,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,106.1163789,105.5368374,141.4531546,143.4637228,1.4342327,1.4258197,1.53126881,0.7802616239,0.8732764535,1.53126881,,,1.53126881
105,10182024020004934,-0.8636946,3.36739,-5.402185,-0.8636517,3.246673,-5.415754,-0.8577548,2.87592,-5.476135,-0.8315681,2.366308,-5.552971,-0.8636517,3.246673,-5.415754,-0.8636517,3.246673,-5.415754,-0.8315681,2.366308,-5.552971,-0.8315681,2.366308,-5.552971,-0.5270447,3.129544,-5.374659,-0.3564717,2.671366,-5.325815,-0.3821516,2.334432,-5.485188,-0.3996291,2.266296,-5.525046,-0.3821516,2.334432,-5.485188,-1.190865,3.131116,-5.403559,-1.280565,2.782413,-5.387543,-1.390819,2.489664,-5.617752,-1.339744,2.49562,-5.900851,-1.390819,2.489664,-5.617752,-0.6849529,2.373128,-5.581717,-0.3072781,2.609432,-6.172577,-0.2167565,2.195036,-6.525642,-0.9739047,2.364,-5.637341,-1.100348,2.584379,-6.325243,-1.036256,2.169148,-6.683395,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,110.7781243,111.253911,140.7788985,140.6743441,1.4312077,1.4053197,1.450887634,0.7488108245,0.8649419062,1.450887634,,,1.450887634
106,10182024020005120,-0.8556125,3.363512,-5.379614,-0.8532168,3.242779,-5.394592,-0.841382,2.872666,-5.456718,-0.8133758,2.365426,-5.539149,-0.8532168,3.242779,-5.394592,-0.8532168,3.242779,-5.394592,-0.8133758,2.365426,-5.539149,-0.8133758,2.365426,-5.539149,-0.5171195,3.123049,-5.356129,-0.3487291,2.661996,-5.318103,-0.3786171,2.332411,-5.48363,-0.3972372,2.26729,-5.523101,-0.3786171,2.332411,-5.48363,-1.182339,3.124034,-5.385106,-1.276513,2.78229,-5.379842,-1.390422,2.486892,-5.607642,-1.360794,2.408943,-5.770795,-1.390422,2.486892,-5.607642,-0.6664069,2.373738,-5.568175,-0.2551432,2.467858,-6.165273,-0.1608423,1.968013,-6.411595,-0.9565381,2.361442,-5.623723,-1.109055,2.431669,-6.328759,-1.08341,1.928913,-6.588225,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,109.6305333,110.4953302,140.5315131,143.0319696,1.2041847,1.1650847,1.457422192,0.7445573832,0.8623374083,1.457422192,,,1.457422192
107,10182024020005302,-0.8481044,3.359205,-5.362387,-0.8452337,3.238997,-5.380779,-0.8388534,2.871583,-5.455026,-0.8402359,2.372421,-5.580551,-0.8452337,3.238997,-5.380779,-0.8452337,3.238997,-5.380779,-0.8402359,2.372421,-5.580551,-0.8402359,2.372421,-5.580551,-0.507711,3.115662,-5.339995,-0.3422995,2.651995,-5.314409,-0.3757283,2.329747,-5.486388,-0.3866856,2.265039,-5.523593,-0.3757283,2.329747,-5.486388,-1.17547,3.112175,-5.374824,-1.281137,2.734917,-5.482607,-1.185653,2.567825,-5.973046,-1.119242,2.522004,-6.036273,-1.185653,2.567825,-5.973046,-0.7050606,2.375338,-5.626804,-0.4278736,2.28219,-6.299422,-0.490185,1.560915,-6.162003,-0.973642,2.371563,-5.651195,-1.134709,2.272254,-6.363611,-1.128801,1.551938,-6.219996,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,85.48796078,86.64013546,140.4834378,119.6208283,0.7970867,0.7881097,1.622592619,0.9331793347,0.8597473023,1.622592619,,,1.622592619
108,10182024020005522,-0.8517237,3.363344,-5.401217,-0.8503817,3.243304,-5.418734,-0.8483979,2.876339,-5.487848,-0.8516698,2.377358,-5.605089,-0.8503817,3.243304,-5.418734,-0.8503817,3.243304,-5.418734,-0.8516698,2.377358,-5.605089,-0.8516698,2.377358,-5.605089,-0.5089975,3.11644,-5.372309,-0.3393987,2.65589,-5.338519,-0.3747793,2.329804,-5.493455,-0.3875806,2.258768,-5.545163,-0.3747793,2.329804,-5.493455,-1.179023,3.110004,-5.395152,-1.300893,2.697636,-5.469141,-1.179083,2.554022,-5.972571,-1.118565,2.539773,-5.927903,-1.179083,2.554022,-5.972571,-0.714932,2.377579,-5.6524,-0.4687189,2.213594,-6.306439,-0.5896221,1.518078,-6.115567,-0.9850891,2.379406,-5.673206,-1.136075,2.218107,-6.357837,-1.077088,1.521374,-6.15311,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,85.56954217,85.98638987,141.1316693,110.3681503,0.7542497,0.7575457,1.597794606,0.9738170322,0.8546989915,1.597794606,,,1.597794606
109,10182024020005707,-0.8603578,3.369401,-5.49592,-0.8598794,3.248338,-5.50333,-0.8585951,2.878512,-5.54283,-0.858919,2.377789,-5.625722,-0.8598794,3.248338,-5.50333,-0.8598794,3.248338,-5.50333,-0.858919,2.377789,-5.625722,-0.858919,2.377789,-5.625722,-0.5207843,3.126094,-5.456265,-0.3309842,2.679069,-5.390843,-0.3710766,2.334438,-5.506791,-0.383335,2.258087,-5.572463,-0.3710766,2.334438,-5.506791,-1.187564,3.120456,-5.459763,-1.310017,2.681123,-5.483356,-1.386126,2.309643,-5.71402,-1.39057,2.216434,-5.777903,-1.386126,2.309643,-5.71402,-0.7203234,2.375143,-5.676723,-0.5473388,2.117726,-6.33962,-0.6137773,1.567223,-6.556555,-0.9929105,2.38264,-5.690042,-1.099684,2.132917,-6.366607,-1.021308,1.578432,-6.576467,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,128.96361,128.6133359,140.7718797,151.4000057,0.8033947,0.8146037,1.475779033,0.9005311566,0.8558528993,1.475779033,,,1.475779033
110,10182024020005926,-0.8689743,3.369151,-5.662044,-0.867757,3.246772,-5.657185,-0.863735,2.872609,-5.657973,-0.8596961,2.366934,-5.681195,-0.867757,3.246772,-5.657185,-0.867757,3.246772,-5.657185,-0.8596961,2.366934,-5.681195,-0.8596961,2.366934,-5.681195,-0.5356364,3.141559,-5.613623,-0.3289159,2.715404,-5.488675,-0.3606779,2.3438,-5.538802,-0.3753383,2.256983,-5.596188,-0.3606779,2.3438,-5.538802,-1.202605,3.142804,-5.625196,-1.320459,2.669013,-5.571342,-1.405602,2.267005,-5.70152,-1.423247,2.166718,-5.759103,-1.405602,2.267005,-5.70152,-0.7178823,2.359557,-5.736577,-0.6310915,2.080822,-6.407763,-0.690147,1.69857,-6.863228,-0.9960853,2.377216,-5.740442,-1.059355,2.108005,-6.413713,-0.979144,1.716914,-6.867243,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,158.5719628,157.2479871,142.1377227,156.045207,0.9347417,0.9530857,1.481888169,0.9222424033,0.8661629063,1.481888169,,,1.481888169
111,10182024020006103,-0.8684227,3.370628,-5.831167,-0.8669685,3.247959,-5.819602,-0.8618837,2.872057,-5.799201,-0.854857,2.360797,-5.787684,-0.8669685,3.247959,-5.819602,-0.8669685,3.247959,-5.819602,-0.854857,2.360797,-5.787684,-0.854857,2.360797,-5.787684,-0.5412204,3.161594,-5.774209,-0.3461066,2.748067,-5.607903,-0.359175,2.345512,-5.569781,-0.3732747,2.249027,-5.613398,-0.359175,2.345512,-5.569781,-1.204309,3.15972,-5.791222,-1.321812,2.689635,-5.670825,-1.403667,2.269812,-5.721169,-1.420202,2.171446,-5.766949,-1.403667,2.269812,-5.721169,-0.7120522,2.353013,-5.839547,-0.6257885,2.170481,-6.548155,-0.6422678,1.774821,-6.982938,-0.9922746,2.372219,-5.85014,-1.023536,2.197742,-6.563189,-0.9642905,1.796892,-6.99511,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,150.9745487,149.794958,149.8761591,159.1196938,1.0109927,1.0330637,1.478365492,0.9299627688,0.8911179524,1.478365492,,,1.478365492
112,10182024020006313,-0.8640813,3.365836,-5.940404,-0.8610101,3.243861,-5.927346,-0.8507888,2.869691,-5.902494,-0.8357252,2.359199,-5.884608,-0.8610101,3.243861,-5.927346,-0.8610101,3.243861,-5.927346,-0.8357252,2.359199,-5.884608,-0.8357252,2.359199,-5.884608,-0.5388772,3.169754,-5.880377,-0.3733554,2.757929,-5.692771,-0.3633968,2.341087,-5.600621,-0.3728338,2.235784,-5.630189,-0.3633968,2.341087,-5.600621,-1.200463,3.163961,-5.899405,-1.320279,2.705562,-5.747976,-1.397547,2.269324,-5.757025,-1.421787,2.17537,-5.796436,-1.397547,2.269324,-5.757025,-0.6922194,2.353868,-5.935097,-0.5945069,2.239923,-6.646675,-0.5839198,1.849047,-7.084076,-0.9742796,2.368524,-5.948466,-1.001346,2.261062,-6.665959,-0.9486444,1.867999,-7.101364,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,146.7499829,145.6990045,157.8654893,160.569316,1.0852187,1.1041707,1.467790021,0.9405300976,0.9088867137,1.467790021,,,1.467790021
113,10182024020006522,-0.8580645,3.419484,-6.150338,-0.8531446,3.288112,-6.117267,-0.8386568,2.887753,-6.034855,-0.8235726,2.358819,-5.960803,-0.8531446,3.288112,-6.117267,-0.8531446,3.288112,-6.117267,-0.8235726,2.358819,-5.960803,-0.8235726,2.358819,-5.960803,-0.5337549,3.174359,-5.966485,-0.3966471,2.763059,-5.760485,-0.3720405,2.329888,-5.627728,-0.3781275,2.206764,-5.662086,-0.3720405,2.329888,-5.627728,-1.19379,3.164342,-5.987522,-1.313892,2.717583,-5.81338,-1.39139,2.262346,-5.792563,-1.417278,2.159042,-5.844059,-1.39139,2.262346,-5.792563,-0.678909,2.355399,-6.011115,-0.5870227,2.229223,-6.716019,-0.5805987,1.914589,-7.20394,-0.9636295,2.366536,-6.025028,-0.9926031,2.245087,-6.735837,-0.9399049,1.928643,-7.221498,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,156.434755,155.4603107,163.5595318,161.2051031,1.1507607,1.1648147,1.458013728,0.9565665233,0.9337280434,1.458013728,,,1.458013728
114,10182024020006719,-0.8550654,3.443232,-6.238931,-0.8500992,3.309098,-6.198653,-0.8343896,2.899338,-6.095793,-0.8186491,2.357187,-5.991728,-0.8500992,3.309098,-6.198653,-0.8500992,3.309098,-6.198653,-0.8186491,2.357187,-5.991728,-0.8186491,2.357187,-5.991728,-0.5279403,3.174308,-6.016799,-0.4071506,2.765392,-5.797009,-0.375836,2.325744,-5.640798,-0.378216,2.200672,-5.67036,-0.375836,2.325744,-5.640798,-1.188599,3.162553,-6.039352,-1.306725,2.723487,-5.852178,-1.38789,2.260392,-5.80725,-1.410396,2.152589,-5.854649,-1.38789,2.260392,-5.80725,-0.6739001,2.354503,-6.041356,-0.5640243,1.991465,-6.638276,-0.5083259,1.462019,-6.874905,-0.9588419,2.364092,-6.057006,-0.9921592,2.005872,-6.661791,-0.9890103,1.478195,-6.901305,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,145.5037195,144.9333866,166.2555016,162.3754457,0.6981907,0.7143667,1.442867741,0.9639936205,0.9473225997,1.442867741,,,1.442867741
115,10182024020006928,-0.8550654,3.443232,-6.238931,-0.8500992,3.309098,-6.198653,-0.8343896,2.899338,-6.095793,-0.8186491,2.357187,-5.991728,-0.8500992,3.309098,-6.198653,-0.8500992,3.309098,-6.198653,-0.8186491,2.357187,-5.991728,-0.8186491,2.357187,-5.991728,-0.5279403,3.174308,-6.016799,-0.4071506,2.765392,-5.797009,-0.375836,2.325744,-5.640798,-0.378216,2.200672,-5.67036,-0.375836,2.325744,-5.640798,-1.188599,3.162553,-6.039352,-1.306725,2.723487,-5.852178,-1.38789,2.260392,-5.80725,-1.410396,2.152589,-5.854649,-1.38789,2.260392,-5.80725,-0.6739001,2.354503,-6.041356,-0.5640243,1.991465,-6.638276,-0.5083259,1.462019,-6.874905,-0.9588419,2.364092,-6.057006,-0.9921592,2.005872,-6.661791,-0.9890103,1.478195,-6.901305,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,145.5037195,144.9333866,166.2555016,162.3754457,0.6981907,0.7143667,1.442867741,0.9639936205,0.9473225997,1.442867741,,,1.442867741
116,10182024020007285,-0.8338655,3.435496,-6.286689,-0.833125,3.302646,-6.238004,-0.8255475,2.892398,-6.111768,-0.8140189,2.332784,-5.950888,-0.833125,3.302646,-6.238004,-0.833125,3.302646,-6.238004,-0.8140189,2.332784,-5.950888,-0.8140189,2.332784,-5.950888,-0.5054519,3.153232,-6.042242,-0.3718548,2.76263,-5.794415,-0.369008,2.333505,-5.65018,-0.3737105,2.209885,-5.664782,-0.369008,2.333505,-5.65018,-1.165459,3.14919,-6.065662,-1.291288,2.721163,-5.875271,-1.378641,2.287297,-5.816928,-1.404781,2.206683,-5.8528,-1.378641,2.287297,-5.816928,-0.6719804,2.32978,-6.001153,-0.5209065,2.009193,-6.57304,-0.4168302,1.530201,-7.00879,-0.9516984,2.340387,-6.013113,-1.059488,2.029617,-6.596068,-1.116312,1.556726,-7.038699,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,161.5118217,160.8424853,159.1743464,163.6768275,0.7663727,0.7928977,1.479348947,0.9314670931,0.9342190502,1.479348947,,,1.479348947
117,10182024020007619,-0.8115722,3.421738,-6.262582,-0.8131924,3.289844,-6.215203,-0.8131313,2.882382,-6.088985,-0.8098199,2.324835,-5.929335,-0.8131924,3.289844,-6.215203,-0.8131924,3.289844,-6.215203,-0.8098199,2.324835,-5.929335,-0.8098199,2.324835,-5.929335,-0.487913,3.137299,-6.026502,-0.3412558,2.756902,-5.770605,-0.3611744,2.339459,-5.648462,-0.3724905,2.213653,-5.663763,-0.3611744,2.339459,-5.648462,-1.143525,3.1421,-6.044005,-1.279908,2.716742,-5.869473,-1.375201,2.317197,-5.81535,-1.413045,2.25215,-5.827583,-1.375201,2.317197,-5.81535,-0.6685616,2.321775,-5.983194,-0.51015,2.136627,-6.596102,-0.3707327,1.757855,-7.256847,-0.9469964,2.33296,-5.987833,-1.10278,2.160434,-6.605975,-1.232842,1.792488,-7.27121,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,166.8004776,166.3481967,153.2376875,165.5373506,0.9940267,1.0286597,1.585043877,0.8938760847,0.9167468296,1.585043877,,,1.585043877
118,10182024020007759,-0.8115722,3.421738,-6.262582,-0.8131924,3.289844,-6.215203,-0.8131313,2.882382,-6.088985,-0.8098199,2.324835,-5.929335,-0.8131924,3.289844,-6.215203,-0.8131924,3.289844,-6.215203,-0.8098199,2.324835,-5.929335,-0.8098199,2.324835,-5.929335,-0.487913,3.137299,-6.026502,-0.3412558,2.756902,-5.770605,-0.3611744,2.339459,-5.648462,-0.3724905,2.213653,-5.663763,-0.3611744,2.339459,-5.648462,-1.143525,3.1421,-6.044005,-1.279908,2.716742,-5.869473,-1.375201,2.317197,-5.81535,-1.413045,2.25215,-5.827583,-1.375201,2.317197,-5.81535,-0.6685616,2.321775,-5.983194,-0.51015,2.136627,-6.596102,-0.3707327,1.757855,-7.256847,-0.9469964,2.33296,-5.987833,-1.10278,2.160434,-6.605975,-1.232842,1.792488,-7.27121,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,166.8004776,166.3481967,153.2376875,165.5373506,0.9940267,1.0286597,1.585043877,0.8938760847,0.9167468296,1.585043877,,,1.585043877
119,10182024020008125,-0.7640022,3.363385,-6.085525,-0.7668401,3.237094,-6.054855,-0.7736992,2.85376,-5.984892,-0.7968031,2.319035,-5.910295,-0.7668401,3.237094,-6.054855,-0.7668401,3.237094,-6.054855,-0.7968031,2.319035,-5.910295,-0.7968031,2.319035,-5.910295,-0.4453492,3.105204,-5.931851,-0.2851929,2.730036,-5.684046,-0.3514663,2.342661,-5.640162,-0.3708445,2.220752,-5.65813,-0.3514663,2.342661,-5.640162,-1.102158,3.131744,-5.950464,-1.262744,2.705557,-5.830256,-1.377427,2.326464,-5.815012,-1.423979,2.255706,-5.819836,-1.377427,2.326464,-5.815012,-0.6561437,2.314517,-5.96401,-0.4527712,2.159743,-6.579323,-0.2417318,1.740279,-7.225131,-0.9339041,2.328742,-5.96941,-1.128114,2.19433,-6.592453,-1.349036,1.796988,-7.246659,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,161.7407224,161.6773115,140.477204,166.867544,0.9764507,1.0331597,1.61538272,0.8673876355,0.8727385416,1.61538272,,,1.61538272
120,10182024020008190,-0.7570824,3.334591,-5.904167,-0.7604933,3.212468,-5.897174,-0.7705008,2.840793,-5.89746,-0.793844,2.318907,-5.890779,-0.7604933,3.212468,-5.897174,-0.7604933,3.212468,-5.897174,-0.793844,2.318907,-5.890779,-0.793844,2.318907,-5.890779,-0.4354061,3.091382,-5.835966,-0.2687153,2.712438,-5.61847,-0.341923,2.344149,-5.626932,-0.3694381,2.220344,-5.655395,-0.341923,2.344149,-5.626932,-1.094365,3.128002,-5.853885,-1.255202,2.690681,-5.770072,-1.249198,2.463025,-6.102179,-1.223508,2.377951,-6.086863,-1.249198,2.463025,-6.102179,-0.6533824,2.312071,-5.943338,-0.3834451,2.157298,-6.546805,-0.1719148,1.631845,-6.983314,-0.9309101,2.330847,-5.951409,-1.177806,2.21104,-6.569906,-1.409152,1.715548,-7.019295,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,145.8560915,145.4425038,135.6122735,111.7863065,0.8680167,0.9517197,1.544206181,0.8761261506,0.8432317204,1.544206181,,,1.544206181
